FT   variation       5039
FT                   /colour=2
FT                   /gene=ybjP
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89"
FT   variation       283
FT                   /colour=5
FT                   /gene=ugpB_2
FT                   /taxa="BEN2908 IMT5155"
FT   variation       6514
FT                   /colour=4
FT                   /gene=group_4702
FT                   /taxa="LF82"
FT   variation       3723
FT                   /colour=9
FT                   /gene=group_440
FT                   /taxa="78-Pyelo RS218 chi7122"
FT   variation       1168
FT                   /colour=2
FT                   /gene=dctR
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89 chi7122"
FT   variation       4994
FT                   /colour=4
FT                   /gene=group_3141
FT                   /taxa="78-Pyelo"
FT   variation       5609
FT                   /colour=9
FT                   /gene=group_1030
FT                   /taxa="78-Pyelo IHE3034 chi7122"
FT   variation       2405
FT                   /colour=9
FT                   /gene=group_2812
FT                   /taxa="78-Pyelo LF82 NRG857c"
FT   variation       1816
FT                   /colour=4
FT                   /gene=group_5708
FT                   /taxa="chi7122"
FT   variation       2598
FT                   /colour=4
FT                   /gene=group_5088
FT                   /taxa="UIT89"
FT   variation       4353
FT                   /colour=2
FT                   /gene=gatB_1
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89 chi7122"
FT   variation       115
FT                   /colour=2
FT                   /gene=bshB1
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89"
FT   variation       4548
FT                   /colour=5
FT                   /gene=group_4551
FT                   /taxa="IHE3034 UIT89"
FT   variation       6334
FT                   /colour=8
FT                   /gene=group_4185
FT                   /taxa="CFT073 IMT5155 LF82 RS218"
FT   variation       6634
FT                   /colour=2
FT                   /gene=group_2528
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89"
FT   variation       4506
FT                   /colour=5
FT                   /gene=group_2409
FT                   /taxa="IHE3034 UIT89"
FT   variation       6294
FT                   /colour=8
FT                   /gene=group_1386
FT                   /taxa="CFT073 IMT5155 LF82 RS218"
FT   variation       7006
FT                   /colour=4
FT                   /gene=group_4890
FT                   /taxa="NRG857c"
FT   variation       714
FT                   /colour=2
FT                   /gene=exuT_1
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89 chi7122"
FT   variation       1288
FT                   /colour=2
FT                   /gene=group_1176
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89"
FT   variation       1947
FT                   /colour=4
FT                   /gene=yiaW_1
FT                   /taxa="chi7122"
FT   variation       2459
FT                   /colour=16
FT                   /gene=rutG_2
FT                   /taxa="APECO1 BEN2908 CFT073 IHE3034 IMT5155 RS218 UIT89 chi7122"
FT   variation       6419
FT                   /colour=15
FT                   /gene=group_3476
FT                   /taxa="APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89"
FT   variation       4924
FT                   /colour=4
FT                   /gene=caiC_1
FT                   /taxa="BEN2908"
FT   variation       1065
FT                   /colour=4
FT                   /gene=group_3200
FT                   /taxa="78-Pyelo"
FT   variation       4214
FT                   /colour=4
FT                   /gene=group_4375
FT                   /taxa="CFT073"
FT   variation       2438
FT                   /colour=4
FT                   /gene=group_3020
FT                   /taxa="78-Pyelo"
FT   variation       2403
FT                   /colour=9
FT                   /gene=lacB
FT                   /taxa="78-Pyelo LF82 NRG857c"
FT   variation       2847
FT                   /colour=2
FT                   /gene=sbnD
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89 chi7122"
FT   variation       2481
FT                   /colour=4
FT                   /gene=group_1391
FT                   /taxa="CFT073"
FT   variation       4049
FT                   /colour=2
FT                   /gene=torC
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89 chi7122"
FT   variation       4009
FT                   /colour=2
FT                   /gene=cpxR
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89 chi7122"
FT   variation       6516
FT                   /colour=4
FT                   /gene=group_4704
FT                   /taxa="LF82"
FT   variation       285
FT                   /colour=5
FT                   /gene=group_4084
FT                   /taxa="BEN2908 IMT5155"
FT   variation       2930
FT                   /colour=4
FT                   /gene=era_3
FT                   /taxa="BEN2908"
FT   variation       1009
FT                   /colour=4
FT                   /gene=group_7462
FT                   /taxa="chi7122"
FT   variation       814
FT                   /colour=2
FT                   /gene=group_776
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89 chi7122"
FT   variation       7999
FT                   /colour=2
FT                   /gene=hprS
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89 chi7122"
FT   variation       2349
FT                   /colour=5
FT                   /gene=group_4761
FT                   /taxa="LF82 NRG857c"
FT   variation       4478
FT                   /colour=4
FT                   /gene=group_5092
FT                   /taxa="UIT89"
FT   variation       3616
FT                   /colour=4
FT                   /gene=sicA
FT                   /taxa="chi7122"
FT   variation       5493
FT                   /colour=15
FT                   /gene=bglH_2
FT                   /taxa="APECO1 BEN2908 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89 chi7122"
FT   variation       29
FT                   /colour=16
FT                   /gene=mleN
FT                   /taxa="APECO1 BEN2908 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89"
FT   variation       5273
FT                   /colour=2
FT                   /gene=zur
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89 chi7122"
FT   variation       8247
FT                   /colour=2
FT                   /gene=malI
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89 chi7122"
FT   variation       301
FT                   /colour=5
FT                   /gene=group_4098
FT                   /taxa="BEN2908 IMT5155"
FT   variation       6934
FT                   /colour=8
FT                   /gene=group_6384
FT                   /taxa="78-Pyelo BEN2908 IMT5155 NRG857c"
FT   variation       7703
FT                   /colour=2
FT                   /gene=selD
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89 chi7122"
FT   variation       3536
FT                   /colour=2
FT                   /gene=ynaL
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89 chi7122"
FT   variation       2518
FT                   /colour=8
FT                   /gene=focC_1
FT                   /taxa="CFT073 IHE3034 RS218 UIT89"
FT   variation       7558
FT                   /colour=2
FT                   /gene=safA
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89 chi7122"
FT   variation       2110
FT                   /colour=2
FT                   /gene=rhlB
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89 chi7122"
FT   variation       6799
FT                   /colour=2
FT                   /gene=def
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89 chi7122"
FT   variation       7200
FT                   /colour=2
FT                   /gene=ribA
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89 chi7122"
FT   variation       451
FT                   /colour=5
FT                   /gene=group_2123
FT                   /taxa="78-Pyelo CFT073"
FT   variation       4457
FT                   /colour=4
FT                   /gene=group_358
FT                   /taxa="78-Pyelo"
FT   variation       379
FT                   /colour=5
FT                   /gene=fecR
FT                   /taxa="IMT5155 chi7122"
FT   variation       4688
FT                   /colour=2
FT                   /gene=napH
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89 chi7122"
FT   variation       5118
FT                   /colour=9
FT                   /gene=group_2377
FT                   /taxa="CFT073 LF82 NRG857c"
FT   variation       3933
FT                   /colour=2
FT                   /gene=srkA
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89 chi7122"
FT   variation       2016
FT                   /colour=2
FT                   /gene=tdh_2
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89 chi7122"
FT   variation       4893
FT                   /colour=2
FT                   /gene=folA
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89 chi7122"
FT   variation       2940
FT                   /colour=4
FT                   /gene=group_2453
FT                   /taxa="78-Pyelo"
FT   variation       745
FT                   /colour=2
FT                   /gene=ttdA
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89 chi7122"
FT   variation       5772
FT                   /colour=4
FT                   /gene=group_3514
FT                   /taxa="APECO1"
FT   variation       1694
FT                   /colour=2
FT                   /gene=clpB
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89 chi7122"
FT   variation       4095
FT                   /colour=2
FT                   /gene=yccS
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89 chi7122"
FT   variation       7765
FT                   /colour=2
FT                   /gene=dgcP
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89 chi7122"
FT   variation       2111
FT                   /colour=2
FT                   /gene=gppA
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89 chi7122"
FT   variation       5242
FT                   /colour=2
FT                   /gene=group_631
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89 chi7122"
FT   variation       6860
FT                   /colour=2
FT                   /gene=nanK
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89 chi7122"
FT   variation       7202
FT                   /colour=2
FT                   /gene=group_1858
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89 chi7122"
FT   variation       8162
FT                   /colour=2
FT                   /gene=purU
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89 chi7122"
FT   variation       868
FT                   /colour=15
FT                   /gene=epsE_2
FT                   /taxa="APECO1 BEN2908 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89 chi7122"
FT   variation       4448
FT                   /colour=2
FT                   /gene=yejE
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89 chi7122"
FT   variation       2814
FT                   /colour=2
FT                   /gene=rne
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89 chi7122"
FT   variation       3522
FT                   /colour=2
FT                   /gene=pgrR_3
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89 chi7122"
FT   variation       72
FT                   /colour=4
FT                   /gene=cynS
FT                   /taxa="chi7122"
FT   variation       2234
FT                   /colour=5
FT                   /gene=group_60
FT                   /taxa="78-Pyelo BEN2908"
FT   variation       5070
FT                   /colour=4
FT                   /gene=group_7401
FT                   /taxa="CFT073"
FT   variation       3595
FT                   /colour=2
FT                   /gene=ygdR_2
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89 chi7122"
FT   variation       2603
FT                   /colour=4
FT                   /gene=group_4650
FT                   /taxa="IMT5155"
FT   variation       4017
FT                   /colour=5
FT                   /gene=group_6382
FT                   /taxa="IHE3034 UIT89"
FT   variation       6411
FT                   /colour=2
FT                   /gene=phoP
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89 chi7122"
FT   variation       110
FT                   /colour=2
FT                   /gene=group_8338
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89 chi7122"
FT   variation       2519
FT                   /colour=4
FT                   /gene=group_4242
FT                   /taxa="CFT073"
FT   variation       4477
FT                   /colour=4
FT                   /gene=group_5094
FT                   /taxa="UIT89"
FT   variation       3627
FT                   /colour=4
FT                   /gene=spaO
FT                   /taxa="chi7122"
FT   variation       4172
FT                   /colour=4
FT                   /gene=group_5248
FT                   /taxa="chi7122"
FT   variation       6349
FT                   /colour=2
FT                   /gene=potA_1
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89 chi7122"
FT   variation       7456
FT                   /colour=2
FT                   /gene=group_1838
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89 chi7122"
FT   variation       3696
FT                   /colour=9
FT                   /gene=group_1297
FT                   /taxa="APECO1 BEN2908 IHE3034"
FT   variation       752
FT                   /colour=2
FT                   /gene=ygiF
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89 chi7122"
FT   variation       5386
FT                   /colour=2
FT                   /gene=gcvA
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89 chi7122"
FT   variation       8091
FT                   /colour=2
FT                   /gene=minC
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89 chi7122"
FT   variation       4677
FT                   /colour=2
FT                   /gene=apbE
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89 chi7122"
FT   variation       7776
FT                   /colour=2
FT                   /gene=yoaA
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89 chi7122"
FT   variation       376
FT                   /colour=4
FT                   /gene=group_5873
FT                   /taxa="78-Pyelo"
FT   variation       6855
FT                   /colour=4
FT                   /gene=dcuD_2
FT                   /taxa="chi7122"
FT   variation       6857
FT                   /colour=2
FT                   /gene=nanA
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89 chi7122"
FT   variation       2336
FT                   /colour=4
FT                   /gene=vgrG1
FT                   /taxa="chi7122"
FT   variation       5819
FT                   /colour=9
FT                   /gene=group_2433
FT                   /taxa="LF82 NRG857c chi7122"
FT   variation       3388
FT                   /colour=4
FT                   /gene=group_3512
FT                   /taxa="APECO1"
FT   variation       8298
FT                   /colour=2
FT                   /gene=ydhW
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89 chi7122"
FT   variation       6775
FT                   /colour=2
FT                   /gene=rplN
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89 chi7122"
FT   variation       5268
FT                   /colour=2
FT                   /gene=pspG
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89"
FT   variation       6099
FT                   /colour=2
FT                   /gene=ybhK
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89 chi7122"
FT   variation       6658
FT                   /colour=2
FT                   /gene=malP_1
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89 chi7122"
FT   variation       5984
FT                   /colour=2
FT                   /gene=ybeY
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89 chi7122"
FT   variation       3278
FT                   /colour=4
FT                   /gene=group_161
FT                   /taxa="78-Pyelo"
FT   variation       4501
FT                   /colour=5
FT                   /gene=group_2410
FT                   /taxa="IHE3034 UIT89"
FT   variation       4272
FT                   /colour=9
FT                   /gene=group_1397
FT                   /taxa="IHE3034 RS218 UIT89"
FT   variation       2471
FT                   /colour=2
FT                   /gene=efeO
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89 chi7122"
FT   variation       1307
FT                   /colour=2
FT                   /gene=leuA
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89 chi7122"
FT   variation       1286
FT                   /colour=5
FT                   /gene=group_615
FT                   /taxa="APECO1 CFT073"
FT   variation       4862
FT                   /colour=2
FT                   /gene=group_3139
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89"
FT   variation       4379
FT                   /colour=2
FT                   /gene=group_890
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89 chi7122"
FT   variation       8113
FT                   /colour=2
FT                   /gene=btuB_1
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89"
FT   variation       1202
FT                   /colour=2
FT                   /gene=yhjV
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89 chi7122"
FT   variation       1083
FT                   /colour=9
FT                   /gene=pduA_2
FT                   /taxa="78-Pyelo LF82 NRG857c"
FT   variation       262
FT                   /colour=4
FT                   /gene=group_3219
FT                   /taxa="78-Pyelo"
FT   variation       7573
FT                   /colour=5
FT                   /gene=dosC
FT                   /taxa="78-Pyelo chi7122"
FT   variation       1306
FT                   /colour=2
FT                   /gene=leuB
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89 chi7122"
FT   variation       4079
FT                   /colour=2
FT                   /gene=hyaE
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89 chi7122"
FT   variation       5031
FT                   /colour=10
FT                   /gene=group_3071
FT                   /taxa="78-Pyelo APECO1 BEN2908 IHE3034 IMT5155 RS218 UIT89"
FT   variation       6499
FT                   /colour=8
FT                   /gene=group_2765
FT                   /taxa="78-Pyelo CFT073 LF82 NRG857c"
FT   variation       6023
FT                   /colour=2
FT                   /gene=kdpD
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89 chi7122"
FT   variation       4554
FT                   /colour=5
FT                   /gene=group_4557
FT                   /taxa="IHE3034 UIT89"
FT   variation       3912
FT                   /colour=2
FT                   /gene=group_7574
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89 chi7122"
FT   variation       4944
FT                   /colour=4
FT                   /gene=dapB_1
FT                   /taxa="BEN2908"
FT   variation       6508
FT                   /colour=7
FT                   /gene=group_3979
FT                   /taxa="BEN2908 IHE3034 IMT5155 NRG857c RS218 UIT89"
FT   variation       676
FT                   /colour=2
FT                   /gene=manZ_2
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89 chi7122"
FT   variation       3760
FT                   /colour=15
FT                   /gene=zraP
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c chi7122"
FT   variation       156
FT                   /colour=2
FT                   /gene=iraP
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89 chi7122"
FT   variation       2485
FT                   /colour=9
FT                   /gene=group_4494
FT                   /taxa="IHE3034 RS218 UIT89"
FT   variation       7710
FT                   /colour=2
FT                   /gene=ydjG
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89"
FT   variation       6784
FT                   /colour=2
FT                   /gene=rplO
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89 chi7122"
FT   variation       4544
FT                   /colour=5
FT                   /gene=group_4549
FT                   /taxa="IHE3034 UIT89"
FT   variation       6375
FT                   /colour=2
FT                   /gene=macA
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89 chi7122"
FT   variation       2419
FT                   /colour=8
FT                   /gene=flp
FT                   /taxa="CFT073 IHE3034 RS218 UIT89"
FT   variation       7526
FT                   /colour=4
FT                   /gene=lsrF
FT                   /taxa="chi7122"
FT   variation       3500
FT                   /colour=2
FT                   /gene=ycjM
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89"
FT   variation       5998
FT                   /colour=9
FT                   /gene=group_254
FT                   /taxa="78-Pyelo BEN2908 RS218"
FT   variation       6348
FT                   /colour=2
FT                   /gene=potF
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89 chi7122"
FT   variation       4778
FT                   /colour=4
FT                   /gene=group_3159
FT                   /taxa="78-Pyelo"
FT   variation       6677
FT                   /colour=15
FT                   /gene=group_1459
FT                   /taxa="78-Pyelo APECO1 BEN2908 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89"
FT   variation       4689
FT                   /colour=2
FT                   /gene=napB
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89 chi7122"
FT   variation       3331
FT                   /colour=2
FT                   /gene=fabH
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89 chi7122"
FT   variation       1841
FT                   /colour=15
FT                   /gene=group_621
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218"
FT   variation       7520
FT                   /colour=5
FT                   /gene=group_613
FT                   /taxa="LF82 NRG857c"
FT   variation       7294
FT                   /colour=4
FT                   /gene=group_3566
FT                   /taxa="APECO1"
FT   variation       5235
FT                   /colour=2
FT                   /gene=actP
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89 chi7122"
FT   variation       4204
FT                   /colour=5
FT                   /gene=group_3993
FT                   /taxa="BEN2908 IMT5155"
FT   variation       3220
FT                   /colour=4
FT                   /gene=group_3147
FT                   /taxa="78-Pyelo"
FT   variation       1143
FT                   /colour=2
FT                   /gene=ptsH_2
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89"
FT   variation       2170
FT                   /colour=2
FT                   /gene=gamA
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89 chi7122"
FT   variation       4329
FT                   /colour=16
FT                   /gene=group_2780
FT                   /taxa="78-Pyelo APECO1 CFT073 IHE3034 LF82 NRG857c RS218 UIT89"
FT   variation       2371
FT                   /colour=2
FT                   /gene=group_2000
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89 chi7122"
FT   variation       1361
FT                   /colour=4
FT                   /gene=hcaB
FT                   /taxa="chi7122"
FT   variation       7037
FT                   /colour=4
FT                   /gene=group_4613
FT                   /taxa="IMT5155"
FT   variation       7195
FT                   /colour=2
FT                   /gene=yciH
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89 chi7122"
FT   variation       3796
FT                   /colour=2
FT                   /gene=rspA_2
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89 chi7122"
FT   variation       1244
FT                   /colour=9
FT                   /gene=group_479
FT                   /taxa="78-Pyelo BEN2908 IMT5155"
FT   variation       4065
FT                   /colour=2
FT                   /gene=gnsA
FT                   /taxa="78-Pyelo APECO1 BEN2908 CFT073 IHE3034 IMT5155 LF82 NRG857c RS218 UIT89 chi7122"
FT   variation       6320
